"CARRIER","DEP_TIME","DEST","FL_DATE","ORIGIN","Weather","Flight.Status"
"RU",1537,"EWR","01/13/2004","BWI",0,"delayed"
"CO",729,"EWR","01/13/2004","DCA",0,"ontime"
"CO",1816,"EWR","01/13/2004","DCA",0,"delayed"
"CO",1924,"EWR","01/13/2004","DCA",0,"delayed"
"CO",1258,"EWR","01/13/2004","DCA",0,"ontime"
"DH",836,"EWR","01/13/2004","IAD",0,"ontime"
"DH",1708,"EWR","01/13/2004","IAD",0,"ontime"
"DH",1237,"EWR","01/13/2004","IAD",0,"ontime"
"DH",2115,"EWR","01/13/2004","IAD",0,"ontime"
"DH",626,"EWR","01/13/2004","IAD",0,"ontime"
"DH",1740,"EWR","01/13/2004","IAD",0,"delayed"
"RU",1255,"EWR","01/13/2004","IAD",0,"ontime"
"RU",655,"EWR","01/13/2004","IAD",0,"ontime"
"RU",1456,"EWR","01/13/2004","IAD",0,"ontime"
"RU",1655,"EWR","01/13/2004","IAD",0,"ontime"
"RU",1355,"EWR","01/13/2004","DCA",0,"ontime"
"RU",1927,"EWR","01/13/2004","IAD",0,"delayed"
"RU",1519,"EWR","01/13/2004","DCA",0,"ontime"
"RU",641,"EWR","01/13/2004","DCA",0,"ontime"
"RU",1625,"EWR","01/13/2004","DCA",0,"ontime"
"RU",855,"EWR","01/13/2004","DCA",0,"ontime"
"RU",2055,"EWR","01/13/2004","DCA",0,"ontime"
"OH",1500,"JFK","01/14/2004","BWI",0,"ontime"
"DH",1630,"JFK","01/14/2004","DCA",0,"ontime"
"DH",1243,"LGA","01/14/2004","IAD",0,"ontime"
"DH",1722,"LGA","01/14/2004","IAD",0,"ontime"
"DH",2118,"LGA","01/14/2004","IAD",0,"ontime"
"DH",640,"LGA","01/14/2004","IAD",0,"ontime"
"DH",1034,"LGA","01/14/2004","IAD",0,"ontime"
"DH",844,"JFK","01/14/2004","IAD",0,"ontime"
"DH",1243,"JFK","01/14/2004","IAD",0,"ontime"
"DH",1450,"JFK","01/14/2004","IAD",0,"ontime"
"DH",1640,"JFK","01/14/2004","IAD",0,"ontime"
"DH",1714,"JFK","01/14/2004","IAD",0,"ontime"
"DH",2119,"JFK","01/14/2004","IAD",0,"ontime"
"DH",1631,"JFK","01/14/2004","IAD",0,"ontime"
"DL",1454,"JFK","01/14/2004","DCA",0,"ontime"
"DL",631,"LGA","01/14/2004","DCA",0,"ontime"
"DL",730,"LGA","01/14/2004","DCA",0,"ontime"
"DL",829,"LGA","01/14/2004","DCA",0,"ontime"
"DL",929,"LGA","01/14/2004","DCA",0,"ontime"
"DL",1029,"LGA","01/14/2004","DCA",0,"ontime"
"DL",1132,"LGA","01/14/2004","DCA",0,"delayed"
"DL",1230,"LGA","01/14/2004","DCA",0,"ontime"
"DL",1329,"LGA","01/14/2004","DCA",0,"ontime"
"DL",1431,"LGA","01/14/2004","DCA",0,"ontime"
"DL",1530,"LGA","01/14/2004","DCA",0,"delayed"
"DL",1631,"LGA","01/14/2004","DCA",0,"ontime"
"DL",1728,"LGA","01/14/2004","DCA",0,"ontime"
"DL",1829,"LGA","01/14/2004","DCA",0,"ontime"
"DL",1928,"LGA","01/14/2004","DCA",0,"delayed"
"DL",2030,"LGA","01/14/2004","DCA",0,"delayed"
"MQ",1526,"JFK","01/14/2004","DCA",0,"ontime"
"MQ",553,"JFK","01/14/2004","DCA",0,"ontime"
"MQ",1825,"JFK","01/14/2004","DCA",0,"ontime"
"MQ",657,"LGA","01/14/2004","DCA",0,"delayed"
"MQ",757,"LGA","01/14/2004","DCA",0,"ontime"
"MQ",853,"LGA","01/14/2004","DCA",0,"ontime"
"MQ",1111,"LGA","01/14/2004","DCA",0,"delayed"
"MQ",1255,"LGA","01/14/2004","DCA",0,"ontime"
"MQ",1454,"LGA","01/14/2004","DCA",0,"ontime"
"MQ",1612,"LGA","01/14/2004","DCA",0,"ontime"
"MQ",1658,"LGA","01/14/2004","DCA",0,"ontime"
"MQ",1917,"LGA","01/14/2004","DCA",0,"ontime"
"UA",847,"LGA","01/14/2004","IAD",0,"ontime"
"US",627,"LGA","01/14/2004","DCA",0,"ontime"
"US",657,"LGA","01/14/2004","DCA",0,"ontime"
"US",757,"LGA","01/14/2004","DCA",0,"ontime"
"US",856,"LGA","01/14/2004","DCA",0,"ontime"
"US",1001,"LGA","01/14/2004","DCA",0,"ontime"
"US",1057,"LGA","01/14/2004","DCA",0,"ontime"
"US",1157,"LGA","01/14/2004","DCA",0,"ontime"
"US",1257,"LGA","01/14/2004","DCA",0,"ontime"
"US",1356,"LGA","01/14/2004","DCA",0,"ontime"
"US",1500,"LGA","01/14/2004","DCA",0,"ontime"
"US",1559,"LGA","01/14/2004","DCA",0,"ontime"
"US",1653,"LGA","01/14/2004","DCA",0,"ontime"
"US",1757,"LGA","01/14/2004","DCA",0,"ontime"
"US",1858,"LGA","01/14/2004","DCA",0,"ontime"
"US",1959,"LGA","01/14/2004","DCA",0,"delayed"
"US",2059,"LGA","01/14/2004","DCA",0,"ontime"
"RU",655,"EWR","01/14/2004","BWI",0,"ontime"
"RU",1449,"EWR","01/14/2004","BWI",0,"ontime"
"RU",1722,"EWR","01/14/2004","BWI",0,"ontime"
"RU",1035,"EWR","01/14/2004","BWI",0,"ontime"
"CO",1257,"EWR","01/14/2004","DCA",0,"ontime"
"CO",1915,"EWR","01/14/2004","DCA",0,"ontime"
"CO",731,"EWR","01/14/2004","DCA",0,"ontime"
"CO",1745,"EWR","01/14/2004","DCA",0,"delayed"
"DH",848,"EWR","01/14/2004","IAD",0,"ontime"
"DH",1703,"EWR","01/14/2004","IAD",0,"ontime"
"DH",1245,"EWR","01/14/2004","IAD",0,"ontime"
"DH",2330,"EWR","01/14/2004","IAD",0,"delayed"
"DH",629,"EWR","01/14/2004","IAD",0,"ontime"
"DH",1502,"EWR","01/14/2004","IAD",0,"delayed"
"RU",656,"EWR","01/14/2004","IAD",0,"ontime"
"RU",1703,"EWR","01/14/2004","IAD",0,"ontime"
"RU",856,"EWR","01/14/2004","DCA",0,"ontime"
"RU",1355,"EWR","01/14/2004","DCA",0,"ontime"
"RU",643,"EWR","01/14/2004","DCA",0,"ontime"
"RU",1456,"EWR","01/14/2004","IAD",0,"ontime"
"RU",1625,"EWR","01/14/2004","DCA",0,"ontime"
"RU",1858,"EWR","01/14/2004","IAD",0,"ontime"
"RU",1255,"EWR","01/14/2004","IAD",0,"ontime"
"RU",1524,"EWR","01/14/2004","DCA",0,"ontime"
"RU",2100,"EWR","01/14/2004","DCA",0,"ontime"
"OH",1455,"JFK","01/15/2004","BWI",0,"ontime"
"DH",1637,"JFK","01/15/2004","DCA",0,"ontime"
"DH",1310,"LGA","01/15/2004","IAD",0,"ontime"
"DH",1545,"LGA","01/15/2004","IAD",0,"delayed"
"DH",2133,"LGA","01/15/2004","IAD",0,"delayed"
"DH",858,"JFK","01/15/2004","IAD",0,"ontime"
"DH",1236,"JFK","01/15/2004","IAD",0,"ontime"
"DH",1502,"JFK","01/15/2004","IAD",0,"ontime"
"DH",1644,"JFK","01/15/2004","IAD",0,"ontime"
"DH",1714,"JFK","01/15/2004","IAD",0,"ontime"
"DH",2138,"JFK","01/15/2004","IAD",0,"ontime"
"DH",1605,"JFK","01/15/2004","IAD",0,"ontime"
"DL",1501,"JFK","01/15/2004","DCA",0,"ontime"
"DL",630,"LGA","01/15/2004","DCA",0,"ontime"
"DL",729,"LGA","01/15/2004","DCA",0,"delayed"
"DL",943,"LGA","01/15/2004","DCA",0,"ontime"
"DL",1130,"LGA","01/15/2004","DCA",0,"ontime"
"DL",1330,"LGA","01/15/2004","DCA",0,"ontime"
"DL",1428,"LGA","01/15/2004","DCA",0,"ontime"
"DL",1530,"LGA","01/15/2004","DCA",0,"ontime"
"DL",1630,"LGA","01/15/2004","DCA",0,"ontime"
"DL",1736,"LGA","01/15/2004","DCA",0,"ontime"
"DL",1831,"LGA","01/15/2004","DCA",0,"ontime"
"DL",1928,"LGA","01/15/2004","DCA",0,"delayed"
"DL",2029,"LGA","01/15/2004","DCA",0,"delayed"
"MQ",1523,"JFK","01/15/2004","DCA",0,"ontime"
"MQ",553,"JFK","01/15/2004","DCA",0,"ontime"
"MQ",1834,"JFK","01/15/2004","DCA",0,"ontime"
"MQ",800,"LGA","01/15/2004","DCA",0,"delayed"
"MQ",1050,"LGA","01/15/2004","DCA",0,"ontime"
"MQ",1341,"LGA","01/15/2004","DCA",0,"delayed"
"MQ",1400,"LGA","01/15/2004","DCA",0,"ontime"
"MQ",1519,"LGA","01/15/2004","DCA",0,"ontime"
"MQ",1643,"LGA","01/15/2004","DCA",0,"delayed"
"MQ",1758,"LGA","01/15/2004","DCA",0,"delayed"
"MQ",2012,"LGA","01/15/2004","DCA",0,"delayed"
"UA",955,"LGA","01/15/2004","IAD",0,"delayed"
"US",627,"LGA","01/15/2004","DCA",0,"delayed"
"US",815,"LGA","01/15/2004","DCA",0,"ontime"
"US",1019,"LGA","01/15/2004","DCA",0,"delayed"
"US",1058,"LGA","01/15/2004","DCA",0,"ontime"
"US",1158,"LGA","01/15/2004","DCA",0,"ontime"
"US",1358,"LGA","01/15/2004","DCA",0,"ontime"
"US",1458,"LGA","01/15/2004","DCA",0,"ontime"
"US",1559,"LGA","01/15/2004","DCA",0,"ontime"
"US",1701,"LGA","01/15/2004","DCA",0,"ontime"
"US",1759,"LGA","01/15/2004","DCA",0,"ontime"
"US",1858,"LGA","01/15/2004","DCA",0,"delayed"
"US",2056,"LGA","01/15/2004","DCA",0,"delayed"
"RU",1450,"EWR","01/15/2004","BWI",0,"ontime"
"RU",1027,"EWR","01/15/2004","BWI",0,"delayed"
"RU",1811,"EWR","01/15/2004","BWI",0,"delayed"
"CO",815,"EWR","01/15/2004","DCA",0,"delayed"
"CO",1951,"EWR","01/15/2004","DCA",0,"delayed"
"CO",1256,"EWR","01/15/2004","DCA",0,"ontime"
"DH",835,"EWR","01/15/2004","IAD",0,"ontime"
"DH",1237,"EWR","01/15/2004","IAD",0,"ontime"
"DH",2116,"EWR","01/15/2004","IAD",0,"ontime"
"DH",623,"EWR","01/15/2004","IAD",0,"ontime"
"RU",643,"EWR","01/15/2004","DCA",0,"ontime"
"RU",1952,"EWR","01/15/2004","IAD",0,"delayed"
"RU",654,"EWR","01/15/2004","IAD",0,"delayed"
"RU",1345,"EWR","01/15/2004","IAD",0,"delayed"
"RU",1646,"EWR","01/15/2004","DCA",0,"ontime"
"RU",1525,"EWR","01/15/2004","DCA",0,"ontime"
"RU",1504,"EWR","01/15/2004","IAD",0,"ontime"
"RU",2140,"EWR","01/15/2004","DCA",0,"delayed"
"RU",956,"EWR","01/15/2004","DCA",0,"delayed"
"RU",1359,"EWR","01/15/2004","DCA",0,"ontime"
"OH",1455,"JFK","01/16/2004","BWI",0,"ontime"
"DH",1648,"JFK","01/16/2004","DCA",0,"ontime"
"DH",1545,"LGA","01/16/2004","IAD",0,"delayed"
"DH",1952,"LGA","01/16/2004","IAD",0,"delayed"
"DH",2117,"LGA","01/16/2004","IAD",0,"ontime"
"DH",640,"LGA","01/16/2004","IAD",0,"ontime"
"DH",840,"JFK","01/16/2004","IAD",0,"ontime"
"DH",1246,"JFK","01/16/2004","IAD",0,"ontime"
"DH",1454,"JFK","01/16/2004","IAD",0,"ontime"
"DH",1653,"JFK","01/16/2004","IAD",0,"ontime"
"DH",1709,"JFK","01/16/2004","IAD",0,"ontime"
"DH",2127,"JFK","01/16/2004","IAD",0,"ontime"
"DH",1607,"JFK","01/16/2004","IAD",0,"ontime"
"DL",1500,"JFK","01/16/2004","DCA",0,"delayed"
"DL",630,"LGA","01/16/2004","DCA",0,"ontime"
"DL",739,"LGA","01/16/2004","DCA",0,"ontime"
"DL",829,"LGA","01/16/2004","DCA",0,"delayed"
"DL",929,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1040,"LGA","01/16/2004","DCA",0,"delayed"
"DL",1129,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1228,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1331,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1429,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1532,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1630,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1728,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1830,"LGA","01/16/2004","DCA",0,"ontime"
"DL",1931,"LGA","01/16/2004","DCA",0,"ontime"
"DL",2028,"LGA","01/16/2004","DCA",0,"ontime"
"MQ",1522,"JFK","01/16/2004","DCA",0,"ontime"
"MQ",553,"JFK","01/16/2004","DCA",0,"ontime"
"MQ",2019,"JFK","01/16/2004","DCA",0,"delayed"
"MQ",747,"LGA","01/16/2004","DCA",0,"delayed"
"MQ",856,"LGA","01/16/2004","DCA",0,"delayed"
"MQ",1217,"LGA","01/16/2004","DCA",0,"delayed"
"MQ",1315,"LGA","01/16/2004","DCA",0,"delayed"
"MQ",1429,"LGA","01/16/2004","DCA",0,"delayed"
"MQ",1705,"LGA","01/16/2004","DCA",0,"delayed"
"MQ",1729,"LGA","01/16/2004","DCA",0,"delayed"
"MQ",2006,"LGA","01/16/2004","DCA",0,"delayed"
"UA",955,"LGA","01/16/2004","IAD",0,"delayed"
"US",628,"LGA","01/16/2004","DCA",0,"ontime"
"US",657,"LGA","01/16/2004","DCA",0,"ontime"
"US",756,"LGA","01/16/2004","DCA",0,"ontime"
"US",859,"LGA","01/16/2004","DCA",0,"delayed"
"US",958,"LGA","01/16/2004","DCA",0,"ontime"
"US",1059,"LGA","01/16/2004","DCA",0,"ontime"
"US",1151,"LGA","01/16/2004","DCA",0,"ontime"
"US",1258,"LGA","01/16/2004","DCA",0,"ontime"
"US",1356,"LGA","01/16/2004","DCA",0,"ontime"
"US",1457,"LGA","01/16/2004","DCA",0,"ontime"
"US",1558,"LGA","01/16/2004","DCA",0,"ontime"
"US",1658,"LGA","01/16/2004","DCA",0,"ontime"
"US",1758,"LGA","01/16/2004","DCA",0,"ontime"
"US",1900,"LGA","01/16/2004","DCA",0,"delayed"
"US",2000,"LGA","01/16/2004","DCA",0,"ontime"
"US",2057,"LGA","01/16/2004","DCA",0,"ontime"
"RU",1849,"EWR","01/16/2004","BWI",0,"delayed"
"RU",1053,"EWR","01/16/2004","BWI",0,"delayed"
"RU",1600,"EWR","01/16/2004","BWI",0,"delayed"
"RU",654,"EWR","01/16/2004","BWI",0,"ontime"
"CO",1423,"EWR","01/16/2004","DCA",0,"delayed"
"CO",1912,"EWR","01/16/2004","DCA",0,"delayed"
"CO",729,"EWR","01/16/2004","DCA",0,"ontime"
"DH",834,"EWR","01/16/2004","IAD",0,"ontime"
"DH",1711,"EWR","01/16/2004","IAD",0,"ontime"
"DH",1249,"EWR","01/16/2004","IAD",0,"ontime"
"DH",2120,"EWR","01/16/2004","IAD",0,"ontime"
"DH",700,"EWR","01/16/2004","IAD",0,"delayed"
"RU",1602,"EWR","01/16/2004","IAD",0,"delayed"
"RU",643,"EWR","01/16/2004","DCA",0,"ontime"
"RU",1622,"EWR","01/16/2004","DCA",0,"delayed"
"RU",1549,"EWR","01/16/2004","DCA",0,"delayed"
"RU",1753,"EWR","01/16/2004","DCA",0,"delayed"
"RU",1421,"EWR","01/16/2004","IAD",0,"delayed"
"RU",859,"EWR","01/16/2004","DCA",0,"ontime"
"RU",2045,"EWR","01/16/2004","IAD",0,"delayed"
"RU",657,"EWR","01/16/2004","IAD",0,"ontime"
"RU",2050,"EWR","01/16/2004","DCA",0,"ontime"
"RU",1827,"EWR","01/16/2004","IAD",0,"delayed"
"OH",1455,"JFK","01/17/2004","BWI",0,"ontime"
"DH",1637,"JFK","01/17/2004","DCA",0,"ontime"
"DH",1244,"LGA","01/17/2004","IAD",0,"ontime"
"DH",1714,"LGA","01/17/2004","IAD",0,"ontime"
"DH",2230,"LGA","01/17/2004","IAD",0,"delayed"
"DH",853,"JFK","01/17/2004","IAD",0,"ontime"
"DH",1236,"JFK","01/17/2004","IAD",0,"ontime"
"DH",1641,"JFK","01/17/2004","IAD",0,"ontime"
"DH",1720,"JFK","01/17/2004","IAD",0,"delayed"
"DH",2136,"JFK","01/17/2004","IAD",0,"delayed"
"DH",1808,"JFK","01/17/2004","IAD",0,"delayed"
"DL",1509,"JFK","01/17/2004","DCA",0,"delayed"
"DL",727,"LGA","01/17/2004","DCA",0,"ontime"
"DL",828,"LGA","01/17/2004","DCA",0,"ontime"
"DL",1028,"LGA","01/17/2004","DCA",0,"ontime"
"DL",1430,"LGA","01/17/2004","DCA",0,"ontime"
"DL",1708,"LGA","01/17/2004","DCA",0,"delayed"
"DL",1829,"LGA","01/17/2004","DCA",0,"ontime"
"DL",2026,"LGA","01/17/2004","DCA",0,"ontime"
"MQ",1529,"JFK","01/17/2004","DCA",0,"ontime"
"MQ",554,"JFK","01/17/2004","DCA",0,"ontime"
"MQ",1827,"JFK","01/17/2004","DCA",0,"ontime"
"MQ",855,"LGA","01/17/2004","DCA",0,"ontime"
"MQ",1247,"LGA","01/17/2004","DCA",0,"ontime"
"UA",849,"LGA","01/17/2004","IAD",0,"ontime"
"US",654,"LGA","01/17/2004","DCA",0,"ontime"
"US",859,"LGA","01/17/2004","DCA",0,"ontime"
"US",1100,"LGA","01/17/2004","DCA",0,"ontime"
"US",1259,"LGA","01/17/2004","DCA",0,"ontime"
"US",1456,"LGA","01/17/2004","DCA",0,"ontime"
"US",1658,"LGA","01/17/2004","DCA",0,"ontime"
"US",1854,"LGA","01/17/2004","DCA",0,"ontime"
"RU",1717,"EWR","01/17/2004","BWI",0,"ontime"
"RU",1445,"EWR","01/17/2004","BWI",0,"ontime"
"RU",1028,"EWR","01/17/2004","BWI",0,"ontime"
"RU",658,"EWR","01/17/2004","BWI",0,"ontime"
"CO",1258,"EWR","01/17/2004","DCA",0,"ontime"
"DH",835,"EWR","01/17/2004","IAD",0,"ontime"
"DH",1700,"EWR","01/17/2004","IAD",0,"ontime"
"DH",1240,"EWR","01/17/2004","IAD",0,"ontime"
"DH",2119,"EWR","01/17/2004","IAD",0,"delayed"
"RU",658,"EWR","01/17/2004","IAD",0,"ontime"
"RU",1601,"EWR","01/17/2004","DCA",0,"ontime"
"RU",1727,"EWR","01/17/2004","DCA",0,"ontime"
"RU",1351,"EWR","01/17/2004","DCA",0,"ontime"
"RU",1457,"EWR","01/17/2004","IAD",0,"ontime"
"RU",924,"EWR","01/17/2004","DCA",0,"ontime"
"RU",1655,"EWR","01/17/2004","IAD",0,"ontime"
"RU",641,"EWR","01/17/2004","DCA",0,"ontime"
"OH",1455,"JFK","01/18/2004","BWI",0,"ontime"
"DH",1659,"JFK","01/18/2004","DCA",0,"delayed"
"DH",1302,"LGA","01/18/2004","IAD",0,"ontime"
"DH",1526,"LGA","01/18/2004","IAD",0,"delayed"
"DH",1802,"LGA","01/18/2004","IAD",0,"delayed"
"DH",2110,"LGA","01/18/2004","IAD",0,"ontime"
"DH",833,"JFK","01/18/2004","IAD",0,"ontime"
"DH",1249,"JFK","01/18/2004","IAD",0,"ontime"
"DH",1539,"JFK","01/18/2004","IAD",0,"delayed"
"DH",1646,"JFK","01/18/2004","IAD",0,"ontime"
"DH",1709,"JFK","01/18/2004","IAD",0,"delayed"
"DH",2111,"JFK","01/18/2004","IAD",0,"ontime"
"DH",1706,"JFK","01/18/2004","IAD",0,"delayed"
"DL",1555,"JFK","01/18/2004","DCA",0,"delayed"
"DL",830,"LGA","01/18/2004","DCA",0,"ontime"
"DL",1029,"LGA","01/18/2004","DCA",0,"ontime"
"DL",1230,"LGA","01/18/2004","DCA",0,"delayed"
"DL",1430,"LGA","01/18/2004","DCA",0,"ontime"
"DL",1632,"LGA","01/18/2004","DCA",0,"ontime"
"DL",1843,"LGA","01/18/2004","DCA",0,"delayed"
"DL",2029,"LGA","01/18/2004","DCA",0,"ontime"
"MQ",1549,"JFK","01/18/2004","DCA",0,"delayed"
"MQ",552,"JFK","01/18/2004","DCA",0,"delayed"
"MQ",919,"JFK","01/18/2004","DCA",0,"ontime"
"MQ",2023,"JFK","01/18/2004","DCA",0,"delayed"
"MQ",1330,"LGA","01/18/2004","DCA",0,"delayed"
"MQ",1540,"LGA","01/18/2004","DCA",0,"delayed"
"MQ",1818,"LGA","01/18/2004","DCA",0,"delayed"
"MQ",2004,"LGA","01/18/2004","DCA",0,"delayed"
"UA",848,"LGA","01/18/2004","IAD",0,"ontime"
"US",858,"LGA","01/18/2004","DCA",0,"ontime"
"US",954,"LGA","01/18/2004","DCA",0,"ontime"
"US",1102,"LGA","01/18/2004","DCA",0,"ontime"
"US",1159,"LGA","01/18/2004","DCA",0,"ontime"
"US",1257,"LGA","01/18/2004","DCA",0,"delayed"
"US",1356,"LGA","01/18/2004","DCA",0,"ontime"
"US",1555,"LGA","01/18/2004","DCA",0,"delayed"
"US",1757,"LGA","01/18/2004","DCA",0,"ontime"
"US",1855,"LGA","01/18/2004","DCA",0,"ontime"
"US",1957,"LGA","01/18/2004","DCA",0,"ontime"
"US",2055,"LGA","01/18/2004","DCA",0,"ontime"
"RU",1057,"EWR","01/18/2004","BWI",1,"delayed"
"RU",1314,"EWR","01/18/2004","BWI",0,"delayed"
"RU",1528,"EWR","01/18/2004","BWI",0,"delayed"
"CO",1258,"EWR","01/18/2004","DCA",0,"ontime"
"CO",1754,"EWR","01/18/2004","DCA",0,"delayed"
"CO",1959,"EWR","01/18/2004","DCA",0,"delayed"
"DH",834,"EWR","01/18/2004","IAD",0,"ontime"
"DH",1900,"EWR","01/18/2004","IAD",0,"delayed"
"DH",1246,"EWR","01/18/2004","IAD",0,"delayed"
"DH",2117,"EWR","01/18/2004","IAD",0,"ontime"
"RU",1630,"EWR","01/18/2004","IAD",0,"delayed"
"RU",1622,"EWR","01/18/2004","DCA",0,"delayed"
"RU",841,"EWR","01/18/2004","IAD",0,"ontime"
"RU",925,"EWR","01/18/2004","DCA",0,"ontime"
"OH",1455,"JFK","01/19/2004","BWI",0,"ontime"
"DH",1636,"JFK","01/19/2004","DCA",0,"ontime"
"DH",1303,"LGA","01/19/2004","IAD",0,"ontime"
"DH",1445,"LGA","01/19/2004","IAD",0,"ontime"
"DH",1709,"LGA","01/19/2004","IAD",0,"ontime"
"DH",10,"LGA","01/19/2004","IAD",0,"delayed"
"DH",847,"LGA","01/19/2004","IAD",0,"delayed"
"DH",1035,"LGA","01/19/2004","IAD",0,"ontime"
"DH",833,"JFK","01/19/2004","IAD",0,"ontime"
"DH",1237,"JFK","01/19/2004","IAD",0,"ontime"
"DH",1454,"JFK","01/19/2004","IAD",0,"ontime"
"DH",1641,"JFK","01/19/2004","IAD",0,"ontime"
"DH",1710,"JFK","01/19/2004","IAD",0,"ontime"
"DH",2121,"JFK","01/19/2004","IAD",0,"ontime"
"DH",1603,"JFK","01/19/2004","IAD",0,"ontime"
"DL",1506,"JFK","01/19/2004","DCA",0,"delayed"
"DL",731,"LGA","01/19/2004","DCA",0,"ontime"
"DL",842,"LGA","01/19/2004","DCA",0,"ontime"
"DL",1029,"LGA","01/19/2004","DCA",0,"ontime"
"DL",1231,"LGA","01/19/2004","DCA",0,"ontime"
"DL",1431,"LGA","01/19/2004","DCA",0,"ontime"
"DL",1530,"LGA","01/19/2004","DCA",0,"ontime"
"DL",1630,"LGA","01/19/2004","DCA",0,"ontime"
"DL",1829,"LGA","01/19/2004","DCA",0,"ontime"
"DL",1930,"LGA","01/19/2004","DCA",0,"ontime"
"DL",2029,"LGA","01/19/2004","DCA",0,"ontime"
"MQ",1536,"JFK","01/19/2004","DCA",0,"ontime"
"MQ",553,"JFK","01/19/2004","DCA",0,"ontime"
"MQ",1846,"JFK","01/19/2004","DCA",0,"delayed"
"MQ",758,"LGA","01/19/2004","DCA",0,"delayed"
"MQ",822,"LGA","01/19/2004","DCA",0,"delayed"
"MQ",858,"LGA","01/19/2004","DCA",0,"ontime"
"MQ",1100,"LGA","01/19/2004","DCA",0,"ontime"
"MQ",1253,"LGA","01/19/2004","DCA",0,"ontime"
"MQ",1356,"LGA","01/19/2004","DCA",0,"ontime"
"MQ",1534,"LGA","01/19/2004","DCA",0,"delayed"
"MQ",1559,"LGA","01/19/2004","DCA",0,"ontime"
"MQ",1717,"LGA","01/19/2004","DCA",0,"ontime"
"MQ",1937,"LGA","01/19/2004","DCA",0,"delayed"
"UA",846,"LGA","01/19/2004","IAD",0,"ontime"
"US",627,"LGA","01/19/2004","DCA",0,"ontime"
"US",656,"LGA","01/19/2004","DCA",0,"ontime"
"US",758,"LGA","01/19/2004","DCA",0,"ontime"
"US",858,"LGA","01/19/2004","DCA",0,"ontime"
"US",955,"LGA","01/19/2004","DCA",0,"ontime"
"US",1059,"LGA","01/19/2004","DCA",0,"ontime"
"US",1157,"LGA","01/19/2004","DCA",0,"ontime"
"US",1256,"LGA","01/19/2004","DCA",0,"ontime"
"US",1353,"LGA","01/19/2004","DCA",0,"ontime"
"US",1456,"LGA","01/19/2004","DCA",0,"ontime"
"US",1558,"LGA","01/19/2004","DCA",0,"ontime"
"US",1656,"LGA","01/19/2004","DCA",0,"ontime"
"US",1755,"LGA","01/19/2004","DCA",0,"ontime"
"US",1855,"LGA","01/19/2004","DCA",0,"ontime"
"US",1956,"LGA","01/19/2004","DCA",0,"ontime"
"US",2057,"LGA","01/19/2004","DCA",0,"ontime"
"RU",1710,"EWR","01/19/2004","BWI",0,"ontime"
"RU",1028,"EWR","01/19/2004","BWI",0,"ontime"
"RU",654,"EWR","01/19/2004","BWI",0,"ontime"
"RU",1451,"EWR","01/19/2004","BWI",0,"ontime"
"CO",1732,"EWR","01/19/2004","DCA",0,"delayed"
"CO",1253,"EWR","01/19/2004","DCA",0,"ontime"
"CO",728,"EWR","01/19/2004","DCA",0,"ontime"
"CO",1857,"EWR","01/19/2004","DCA",0,"ontime"
"DH",832,"EWR","01/19/2004","IAD",0,"ontime"
"DH",1705,"EWR","01/19/2004","IAD",0,"ontime"
"DH",1237,"EWR","01/19/2004","IAD",0,"ontime"
"DH",2300,"EWR","01/19/2004","IAD",0,"delayed"
"DH",627,"EWR","01/19/2004","IAD",0,"ontime"
"DH",1427,"EWR","01/19/2004","IAD",0,"ontime"
"RU",2051,"EWR","01/19/2004","IAD",0,"delayed"
"RU",1258,"EWR","01/19/2004","IAD",0,"ontime"
"RU",645,"EWR","01/19/2004","DCA",0,"ontime"
"RU",1530,"EWR","01/19/2004","DCA",0,"ontime"
"RU",656,"EWR","01/19/2004","IAD",0,"ontime"
"RU",1659,"EWR","01/19/2004","IAD",0,"ontime"
"RU",1455,"EWR","01/19/2004","IAD",0,"ontime"
"RU",1628,"EWR","01/19/2004","DCA",0,"ontime"
"RU",1355,"EWR","01/19/2004","DCA",0,"ontime"
"RU",855,"EWR","01/19/2004","DCA",0,"ontime"
"RU",2052,"EWR","01/19/2004","DCA",0,"ontime"
"OH",1500,"JFK","01/20/2004","BWI",0,"ontime"
"DH",1637,"JFK","01/20/2004","DCA",0,"ontime"
"DH",1300,"LGA","01/20/2004","IAD",0,"ontime"
"DH",1455,"LGA","01/20/2004","IAD",0,"ontime"
"DH",1725,"LGA","01/20/2004","IAD",0,"ontime"
"DH",2143,"LGA","01/20/2004","IAD",0,"ontime"
"DH",635,"LGA","01/20/2004","IAD",0,"ontime"
"DH",1033,"LGA","01/20/2004","IAD",0,"ontime"
"DH",835,"JFK","01/20/2004","IAD",0,"ontime"
"DH",1351,"JFK","01/20/2004","IAD",0,"delayed"
"DH",1446,"JFK","01/20/2004","IAD",0,"ontime"
"DH",1643,"JFK","01/20/2004","IAD",0,"ontime"
"DH",1706,"JFK","01/20/2004","IAD",0,"ontime"
"DH",2118,"JFK","01/20/2004","IAD",0,"ontime"
